group_id,scenario_key,scenario_label,rep,method,penalty,tuning_loss,tuning_loss_se,mean_coordinate_cycles,converged_fraction
10000007,transient_nonpersistent,Transient non-persistence,8,tuned_level,0.03,1.5864616036990162,0.11187340509922979,,
10000007,transient_nonpersistent,Transient non-persistence,8,tuned_level,0.1,1.1325455136272786,0.04004739561751745,,
10000007,transient_nonpersistent,Transient non-persistence,8,tuned_level,0.3,1.0269212056488577,0.026444422181997634,,
10000007,transient_nonpersistent,Transient non-persistence,8,tuned_level,1.0,1.0205358435046734,0.022555344772883443,,
10000007,transient_nonpersistent,Transient non-persistence,8,tuned_level,3.0,1.0206821301535625,0.022102721761973608,,
10000007,transient_nonpersistent,Transient non-persistence,8,tuned_level,10.0,1.0203572229227014,0.022211773352082322,,
10000007,transient_nonpersistent,Transient non-persistence,8,tuned_level,30.0,1.020378542870392,0.022294464340208,,
10000007,transient_nonpersistent,Transient non-persistence,8,tuned_level,100.0,1.0203527800336913,0.02232991591569256,,
10000007,transient_nonpersistent,Transient non-persistence,8,tuned_level,300.0,1.0203454192232055,0.02234050682483944,,
10000007,transient_nonpersistent,Transient non-persistence,8,tuned_level_slope,0.1,1.0692709140883552,0.034717637704812766,4.9,1.0
10000007,transient_nonpersistent,Transient non-persistence,8,tuned_level_slope,0.3,1.018776519522775,0.024972520026366036,2.6666666666666665,1.0
10000007,transient_nonpersistent,Transient non-persistence,8,tuned_level_slope,1.0,1.018861100874361,0.022535742048173085,1.9833333333333334,1.0
10000007,transient_nonpersistent,Transient non-persistence,8,tuned_level_slope,3.0,1.0203675161947556,0.02221681346880005,1.5166666666666666,1.0
10000007,transient_nonpersistent,Transient non-persistence,8,tuned_level_slope,10.0,1.020252931948079,0.02224597661696431,1.2916666666666667,1.0
10000007,transient_nonpersistent,Transient non-persistence,8,tuned_level_slope,30.0,1.0203341811441768,0.02230813157229038,1.225,1.0
10000007,transient_nonpersistent,Transient non-persistence,8,tuned_level_slope,100.0,1.020339471515827,0.022334203559965092,1.2166666666666666,1.0
10000007,transient_nonpersistent,Transient non-persistence,8,tuned_level_slope,300.0,1.0203409830505843,0.02234195383800586,1.2083333333333333,1.0
10000008,transient_nonpersistent,Transient non-persistence,9,tuned_level,0.0,1.6706857671292,0.11272962438312278,,
10000008,transient_nonpersistent,Transient non-persistence,9,tuned_level,0.03,1.4965838048718636,0.09360277979478449,,
10000008,transient_nonpersistent,Transient non-persistence,9,tuned_level,0.1,1.1397925138497318,0.0428227102588929,,
10000008,transient_nonpersistent,Transient non-persistence,9,tuned_level,0.3,1.0322331190754896,0.02837300451396748,,
10000008,transient_nonpersistent,Transient non-persistence,9,tuned_level,1.0,1.0022994282285889,0.024144313149691534,,
10000008,transient_nonpersistent,Transient non-persistence,9,tuned_level,3.0,0.9925059999700843,0.02347890280961765,,
10000008,transient_nonpersistent,Transient non-persistence,9,tuned_level,10.0,0.9900672783979583,0.02369508643710873,,
10000008,transient_nonpersistent,Transient non-persistence,9,tuned_level,30.0,0.9894672703128887,0.02382273519914309,,
10000008,transient_nonpersistent,Transient non-persistence,9,tuned_level,100.0,0.9892453814939927,0.023873996628998338,,
10000008,transient_nonpersistent,Transient non-persistence,9,tuned_level,300.0,0.9891774597475292,0.023888809431348922,,
10000008,transient_nonpersistent,Transient non-persistence,9,tuned_level_slope,0.1,1.0544505888357938,0.034313242775683477,5.283333333333333,1.0
10000008,transient_nonpersistent,Transient non-persistence,9,tuned_level_slope,0.3,1.0115069912655603,0.02600611516856611,2.841666666666667,1.0
10000008,transient_nonpersistent,Transient non-persistence,9,tuned_level_slope,1.0,0.9969527951720841,0.0239626107868264,1.8,1.0
10000008,transient_nonpersistent,Transient non-persistence,9,tuned_level_slope,3.0,0.9913745555000568,0.02355486901035924,1.4416666666666667,1.0
10000008,transient_nonpersistent,Transient non-persistence,9,tuned_level_slope,10.0,0.9897728001987569,0.023752755748465377,1.2916666666666667,1.0
10000008,transient_nonpersistent,Transient non-persistence,9,tuned_level_slope,30.0,0.989375080865313,0.02384522896202404,1.2583333333333333,1.0
10000008,transient_nonpersistent,Transient non-persistence,9,tuned_level_slope,100.0,0.9892199027868223,0.02388093026269195,1.25,1.0
10000008,transient_nonpersistent,Transient non-persistence,9,tuned_level_slope,300.0,0.9891689668451391,0.023891144048732483,1.2166666666666666,1.0
10000009,transient_nonpersistent,Transient non-persistence,10,tuned_level,0.0,1.7498496515049269,0.1446215307433535,,
10000009,transient_nonpersistent,Transient non-persistence,10,tuned_level,0.03,1.5430635585241836,0.11043417865664716,,
10000009,transient_nonpersistent,Transient non-persistence,10,tuned_level,0.1,1.0625842442890507,0.03586945079060109,,
10000009,transient_nonpersistent,Transient non-persistence,10,tuned_level,0.3,1.0302051308696816,0.029905311651568303,,
10000009,transient_nonpersistent,Transient non-persistence,10,tuned_level,1.0,1.0243441341657893,0.02696833800150489,,
10000009,transient_nonpersistent,Transient non-persistence,10,tuned_level,3.0,1.021136065749154,0.026758682424364248,,
10000009,transient_nonpersistent,Transient non-persistence,10,tuned_level,10.0,1.0200610773346537,0.026919443081600165,,
10000009,transient_nonpersistent,Transient non-persistence,10,tuned_level,30.0,1.0197537721398484,0.026991169021531494,,
10000009,transient_nonpersistent,Transient non-persistence,10,tuned_level,100.0,1.019646215321667,0.027019639806454318,,
10000009,transient_nonpersistent,Transient non-persistence,10,tuned_level,300.0,1.0196224233506734,0.027027979253120067,,
10000009,transient_nonpersistent,Transient non-persistence,10,tuned_level_slope,0.1,1.030647235956129,0.0310538026564927,5.883333333333334,1.0
10000009,transient_nonpersistent,Transient non-persistence,10,tuned_level_slope,0.3,1.0200176415785642,0.027748409117050093,3.341666666666667,1.0
10000009,transient_nonpersistent,Transient non-persistence,10,tuned_level_slope,1.0,1.02141494736115,0.026682652504020583,1.825,1.0
10000009,transient_nonpersistent,Transient non-persistence,10,tuned_level_slope,3.0,1.0201189540922517,0.026742240312407087,1.2583333333333333,1.0
10000009,transient_nonpersistent,Transient non-persistence,10,tuned_level_slope,10.0,1.0197854247292317,0.026928226611741053,1.1916666666666667,1.0
10000009,transient_nonpersistent,Transient non-persistence,10,tuned_level_slope,30.0,1.0196620459595984,0.026995547930452266,1.1583333333333334,1.0
10000009,transient_nonpersistent,Transient non-persistence,10,tuned_level_slope,100.0,1.0196186974675916,0.02702110714015951,1.1583333333333334,1.0
10000009,transient_nonpersistent,Transient non-persistence,10,tuned_level_slope,300.0,1.0196133274912647,0.027028481610303863,1.1583333333333334,1.0
10000010,transient_nonpersistent,Transient non-persistence,11,tuned_level,0.0,2.108236887886448,0.2010260504320018,,
10000010,transient_nonpersistent,Transient non-persistence,11,tuned_level,0.03,1.7936815474804575,0.15948315880378222,,
10000010,transient_nonpersistent,Transient non-persistence,11,tuned_level,0.1,1.246313357508669,0.057637008410769366,,
10000010,transient_nonpersistent,Transient non-persistence,11,tuned_level,0.3,1.0831694239552643,0.02758250981627937,,
10000010,transient_nonpersistent,Transient non-persistence,11,tuned_level,1.0,1.0513403692512744,0.02458218246025248,,
10000010,transient_nonpersistent,Transient non-persistence,11,tuned_level,3.0,1.0445322491330056,0.024950965049681716,,
10000010,transient_nonpersistent,Transient non-persistence,11,tuned_level,10.0,1.0430478734786228,0.025282290149481815,,
10000010,transient_nonpersistent,Transient non-persistence,11,tuned_level,30.0,1.042761065012266,0.025435380325361454,,
10000010,transient_nonpersistent,Transient non-persistence,11,tuned_level,100.0,1.0426184679681065,0.02549184338782254,,
10000010,transient_nonpersistent,Transient non-persistence,11,tuned_level,300.0,1.0425737577015213,0.025508304079937073,,
10000010,transient_nonpersistent,Transient non-persistence,11,tuned_level_slope,0.1,1.1559406132220933,0.045286710433446974,4.866666666666666,1.0
10000010,transient_nonpersistent,Transient non-persistence,11,tuned_level_slope,0.3,1.0627526518634498,0.026979136796258147,3.1166666666666667,1.0
10000010,transient_nonpersistent,Transient non-persistence,11,tuned_level_slope,1.0,1.0473753753352442,0.024887221232175162,1.8666666666666667,1.0
10000010,transient_nonpersistent,Transient non-persistence,11,tuned_level_slope,3.0,1.0436662832249481,0.02515214663626581,1.3583333333333334,1.0
10000010,transient_nonpersistent,Transient non-persistence,11,tuned_level_slope,10.0,1.042835163004866,0.02535626013633674,1.2583333333333333,1.0
10000010,transient_nonpersistent,Transient non-persistence,11,tuned_level_slope,30.0,1.0426712183376448,0.02546205664753226,1.2333333333333334,1.0
10000010,transient_nonpersistent,Transient non-persistence,11,tuned_level_slope,100.0,1.0425913325792993,0.02549998782554897,1.2083333333333333,1.0
10000010,transient_nonpersistent,Transient non-persistence,11,tuned_level_slope,300.0,1.042564712571919,0.025511038431018544,1.1916666666666667,1.0
10000011,transient_nonpersistent,Transient non-persistence,12,tuned_level,0.0,1.8827259122415734,0.15799520288876454,,
10000011,transient_nonpersistent,Transient non-persistence,12,tuned_level,0.03,1.5926321053909356,0.10700031873231367,,
