flagged_percent,later_low_observations_captured,any_later_low_stays_captured,hospital_deaths_captured
0.44768695075443543,0.01180886122299524,0.0073426573426573424,0.010221465076660987
0.4559774498424805,0.012083485902599781,0.007517482517482518,0.010221465076660987
0.46426794893052564,0.012175027462467961,0.007692307692307693,0.010221465076660987
0.4725584480185707,0.012312339802270231,0.007867132867132868,0.011073253833049404
0.4808489471066158,0.012358110582204321,0.008041958041958041,0.01192504258943782
0.48913944619466093,0.012358110582204321,0.008041958041958041,0.01192504258943782
0.497429945282706,0.012403881362138412,0.008216783216783216,0.01192504258943782
0.5057204443707511,0.012724276821677042,0.008391608391608392,0.01192504258943782
0.5140109434587962,0.012724276821677042,0.008391608391608392,0.012776831345826235
0.5223014425468413,0.013227755400952033,0.008566433566433567,0.012776831345826235
0.5305919416348864,0.013365067740754303,0.008741258741258742,0.012776831345826235
0.5388824407229316,0.013365067740754303,0.008741258741258742,0.012776831345826235
0.5471729398109766,0.013502380080556573,0.008916083916083915,0.012776831345826235
0.5554634388990217,0.013502380080556573,0.008916083916083915,0.012776831345826235
0.5637539379870669,0.013777004760161114,0.00909090909090909,0.012776831345826235
0.5720444370751119,0.014143170999633834,0.009265734265734266,0.012776831345826235
0.580334936163157,0.014143170999633834,0.009265734265734266,0.012776831345826235
0.5886254352512021,0.014280483339436104,0.00944055944055944,0.012776831345826235
0.5969159343392472,0.014417795679238374,0.009615384615384616,0.013628620102214651
0.6052064334272923,0.014463566459172465,0.009790209790209791,0.014480408858603067
0.6134969325153374,0.014555108019040645,0.009965034965034964,0.015332197614991482
0.6217874316033826,0.014967045038447455,0.01013986013986014,0.015332197614991482
0.6300779306914276,0.015378982057854266,0.010314685314685315,0.015332197614991482
0.6383684297794727,0.015424752837788356,0.01048951048951049,0.015332197614991482
0.6466589288675179,0.015836689857195167,0.010664335664335665,0.015332197614991482
