group_id,scenario_key,scenario_label,rep,method,penalty,tuning_loss,tuning_loss_se,mean_coordinate_cycles,converged_fraction
12,ideal_large_dense,"Ideal: large, dense",13,tuned_level,0.3,1.149478499385676,0.036307606960058,,
12,ideal_large_dense,"Ideal: large, dense",13,tuned_level,1.0,1.254485866283788,0.0456890812222851,,
12,ideal_large_dense,"Ideal: large, dense",13,tuned_level,3.0,1.3094971188438234,0.0532249999290512,,
12,ideal_large_dense,"Ideal: large, dense",13,tuned_level,10.0,1.3347072935647153,0.0571779170559294,,
12,ideal_large_dense,"Ideal: large, dense",13,tuned_level_slope,0.1,1.104179280879157,0.0296620538747495,7.133333333333334,1.0
12,ideal_large_dense,"Ideal: large, dense",13,tuned_level_slope,0.3,1.1990767311188966,0.0389880064285959,2.8583333333333334,1.0
12,ideal_large_dense,"Ideal: large, dense",13,tuned_level_slope,1.0,1.2758009169641094,0.04745567309445,1.8916666666666664,1.0
12,ideal_large_dense,"Ideal: large, dense",13,tuned_level_slope,3.0,1.318171715585786,0.0541315255779166,1.4666666666666666,1.0
12,ideal_large_dense,"Ideal: large, dense",13,tuned_level_slope,10.0,1.3374676953587756,0.0575118423799548,1.4,1.0
13,ideal_large_dense,"Ideal: large, dense",14,tuned_level,0.0,1.0793192398962057,0.0324321052727384,,
13,ideal_large_dense,"Ideal: large, dense",14,tuned_level,0.03,1.0306920969238051,0.0292185645930751,,
13,ideal_large_dense,"Ideal: large, dense",14,tuned_level,0.1,1.0662687623963196,0.0289517204402181,,
13,ideal_large_dense,"Ideal: large, dense",14,tuned_level,0.3,1.1499580863844947,0.0322113118794621,,
13,ideal_large_dense,"Ideal: large, dense",14,tuned_level,1.0,1.224817488035096,0.0417249762442108,,
13,ideal_large_dense,"Ideal: large, dense",14,tuned_level,3.0,1.2670637759604493,0.0493858930848136,,
13,ideal_large_dense,"Ideal: large, dense",14,tuned_level,10.0,1.2919985761247734,0.0545744252437751,,
13,ideal_large_dense,"Ideal: large, dense",14,tuned_level_slope,0.1,1.1082389280436604,0.0289401779376011,5.925,1.0
13,ideal_large_dense,"Ideal: large, dense",14,tuned_level_slope,0.3,1.1833056908915007,0.0353858163131401,3.175,1.0
13,ideal_large_dense,"Ideal: large, dense",14,tuned_level_slope,1.0,1.2439334907688249,0.0453668337212076,1.8916666666666664,1.0
13,ideal_large_dense,"Ideal: large, dense",14,tuned_level_slope,3.0,1.27727447071738,0.0512411622936734,1.4416666666666669,1.0
13,ideal_large_dense,"Ideal: large, dense",14,tuned_level_slope,10.0,1.2955814163783488,0.0554196011746373,1.35,1.0
14,ideal_large_dense,"Ideal: large, dense",15,tuned_level,0.0,1.0472134297348468,0.0373173458785485,,
14,ideal_large_dense,"Ideal: large, dense",15,tuned_level,0.03,1.056818918427317,0.0381932573633356,,
14,ideal_large_dense,"Ideal: large, dense",15,tuned_level,0.1,1.0893328131673163,0.0336467217918564,,
14,ideal_large_dense,"Ideal: large, dense",15,tuned_level,0.3,1.1731033631458958,0.0373541780391799,,
14,ideal_large_dense,"Ideal: large, dense",15,tuned_level,1.0,1.2773120277634895,0.0514973835077439,,
14,ideal_large_dense,"Ideal: large, dense",15,tuned_level,3.0,1.329329102219076,0.0599676496536364,,
14,ideal_large_dense,"Ideal: large, dense",15,tuned_level,10.0,1.3539406412518014,0.0648060523638096,,
14,ideal_large_dense,"Ideal: large, dense",15,tuned_level_slope,0.1,1.1576341773891428,0.0383055607846718,6.158333333333333,1.0
14,ideal_large_dense,"Ideal: large, dense",15,tuned_level_slope,0.3,1.2178962700449298,0.041960521032099,2.783333333333333,1.0
14,ideal_large_dense,"Ideal: large, dense",15,tuned_level_slope,1.0,1.299907275128128,0.0549334737824359,1.7416666666666667,1.0
14,ideal_large_dense,"Ideal: large, dense",15,tuned_level_slope,3.0,1.3380859951378317,0.0613789427709138,1.375,1.0
14,ideal_large_dense,"Ideal: large, dense",15,tuned_level_slope,10.0,1.3571363699587804,0.0655302792684608,1.275,1.0
15,ideal_large_dense,"Ideal: large, dense",16,tuned_level,0.0,1.122421370755838,0.0309398243512548,,
15,ideal_large_dense,"Ideal: large, dense",16,tuned_level,0.03,1.0705373917177816,0.0256379502271854,,
15,ideal_large_dense,"Ideal: large, dense",16,tuned_level,0.1,1.0903436470440284,0.0255594139920217,,
15,ideal_large_dense,"Ideal: large, dense",16,tuned_level,0.3,1.2005252544684135,0.0302036809885761,,
15,ideal_large_dense,"Ideal: large, dense",16,tuned_level,1.0,1.2875545195339049,0.0356984261567199,,
15,ideal_large_dense,"Ideal: large, dense",16,tuned_level,3.0,1.3379634812265977,0.0439768657865454,,
15,ideal_large_dense,"Ideal: large, dense",16,tuned_level,10.0,1.3630809189113855,0.048886038885341,,
15,ideal_large_dense,"Ideal: large, dense",16,tuned_level_slope,0.1,1.148002287387963,0.029493961046975,5.766666666666667,1.0
15,ideal_large_dense,"Ideal: large, dense",16,tuned_level_slope,0.3,1.2425951527232375,0.0349535743383909,2.6,1.0
15,ideal_large_dense,"Ideal: large, dense",16,tuned_level_slope,1.0,1.3129659216660428,0.0401206760915909,1.775,1.0
15,ideal_large_dense,"Ideal: large, dense",16,tuned_level_slope,3.0,1.3480986410668738,0.0460776503669223,1.35,1.0
15,ideal_large_dense,"Ideal: large, dense",16,tuned_level_slope,10.0,1.3664025785229144,0.0496229174377787,1.2583333333333333,1.0
16,ideal_large_dense,"Ideal: large, dense",17,tuned_level,0.0,1.1060977354247084,0.0407518957995209,,
16,ideal_large_dense,"Ideal: large, dense",17,tuned_level,0.03,1.0918360341891844,0.0371534836868982,,
16,ideal_large_dense,"Ideal: large, dense",17,tuned_level,0.1,1.1159341366484672,0.0323534062466152,,
16,ideal_large_dense,"Ideal: large, dense",17,tuned_level,0.3,1.195756422896704,0.0356519619547479,,
16,ideal_large_dense,"Ideal: large, dense",17,tuned_level,1.0,1.2762890857631195,0.0374722910854728,,
16,ideal_large_dense,"Ideal: large, dense",17,tuned_level,3.0,1.3198166446748218,0.0398912729659768,,
16,ideal_large_dense,"Ideal: large, dense",17,tuned_level,10.0,1.3409805922740532,0.0417445504324911,,
16,ideal_large_dense,"Ideal: large, dense",17,tuned_level_slope,0.1,1.1667668735310752,0.0333863334474748,6.15,1.0
16,ideal_large_dense,"Ideal: large, dense",17,tuned_level_slope,0.3,1.2320215599003788,0.0356421366240026,3.058333333333333,1.0
16,ideal_large_dense,"Ideal: large, dense",17,tuned_level_slope,1.0,1.2964042827600626,0.0382015163797178,1.8,1.0
16,ideal_large_dense,"Ideal: large, dense",17,tuned_level_slope,3.0,1.3298341017718167,0.0407837783958217,1.5,1.0
16,ideal_large_dense,"Ideal: large, dense",17,tuned_level_slope,10.0,1.3441016787451403,0.0420542734069485,1.3833333333333333,1.0
17,ideal_large_dense,"Ideal: large, dense",18,tuned_level,0.0,1.0727856854139906,0.0296781155677745,,
17,ideal_large_dense,"Ideal: large, dense",18,tuned_level,0.03,1.0560006439458438,0.0297629317716876,,
17,ideal_large_dense,"Ideal: large, dense",18,tuned_level,0.1,1.1013174464893185,0.0296115852317117,,
17,ideal_large_dense,"Ideal: large, dense",18,tuned_level,0.3,1.240963560309352,0.0372614800166739,,
17,ideal_large_dense,"Ideal: large, dense",18,tuned_level,1.0,1.3511643291167037,0.0561032172223136,,
17,ideal_large_dense,"Ideal: large, dense",18,tuned_level,3.0,1.4128368013952803,0.0723380623734504,,
17,ideal_large_dense,"Ideal: large, dense",18,tuned_level,10.0,1.44611115103762,0.080442897986606,,
17,ideal_large_dense,"Ideal: large, dense",18,tuned_level_slope,0.1,1.1844404816594458,0.0369114466569416,5.841666666666667,1.0
17,ideal_large_dense,"Ideal: large, dense",18,tuned_level_slope,0.3,1.292355338919954,0.0502933088777368,2.8833333333333333,1.0
17,ideal_large_dense,"Ideal: large, dense",18,tuned_level_slope,1.0,1.371674185498868,0.0616002117648254,1.8083333333333331,1.0
17,ideal_large_dense,"Ideal: large, dense",18,tuned_level_slope,3.0,1.4236769476500086,0.0749357151443598,1.425,1.0
17,ideal_large_dense,"Ideal: large, dense",18,tuned_level_slope,10.0,1.4495564479950025,0.081361011861289,1.2416666666666667,1.0
18,ideal_large_dense,"Ideal: large, dense",19,tuned_level,0.0,1.1306021910250934,0.0389129685839108,,
18,ideal_large_dense,"Ideal: large, dense",19,tuned_level,0.03,1.1126058307086113,0.0357597382387179,,
18,ideal_large_dense,"Ideal: large, dense",19,tuned_level,0.1,1.1411256923551876,0.032177781010668,,
18,ideal_large_dense,"Ideal: large, dense",19,tuned_level,0.3,1.228995314452821,0.0358355713437936,,
18,ideal_large_dense,"Ideal: large, dense",19,tuned_level,1.0,1.292543556908497,0.0391796739098054,,
18,ideal_large_dense,"Ideal: large, dense",19,tuned_level,3.0,1.3173969869312974,0.0403874021479001,,
18,ideal_large_dense,"Ideal: large, dense",19,tuned_level,10.0,1.3284779905490705,0.0410304088616658,,
18,ideal_large_dense,"Ideal: large, dense",19,tuned_level_slope,0.1,1.1863556976791,0.0317108481359644,6.258333333333334,1.0
18,ideal_large_dense,"Ideal: large, dense",19,tuned_level_slope,0.3,1.254728579469624,0.0362568568208573,2.558333333333333,1.0
18,ideal_large_dense,"Ideal: large, dense",19,tuned_level_slope,1.0,1.3025352842813096,0.0396274904781599,1.5666666666666669,1.0
18,ideal_large_dense,"Ideal: large, dense",19,tuned_level_slope,3.0,1.3213493413667898,0.0406195261937894,1.3416666666666666,1.0
18,ideal_large_dense,"Ideal: large, dense",19,tuned_level_slope,10.0,1.3298038341268268,0.041114560940192,1.2416666666666667,1.0
19,ideal_large_dense,"Ideal: large, dense",20,tuned_level,0.0,1.08210495887707,0.0332761396002094,,
19,ideal_large_dense,"Ideal: large, dense",20,tuned_level,0.03,1.0622618782573054,0.0343163106184964,,
19,ideal_large_dense,"Ideal: large, dense",20,tuned_level,0.1,1.1159603606541504,0.0374954891794064,,
19,ideal_large_dense,"Ideal: large, dense",20,tuned_level,0.3,1.2598932135737508,0.0498377937421347,,
19,ideal_large_dense,"Ideal: large, dense",20,tuned_level,1.0,1.388284620481201,0.0660322222857401,,
19,ideal_large_dense,"Ideal: large, dense",20,tuned_level,3.0,1.463406674139827,0.0783399184954737,,
